1933 	100.0% 	100.0%
1934 	100.0% 	100.0%
1935 	100.0% 	100.0%
1936 	100.0% 	100.0%
1937 	100.0% 	100.0%
1938 	100.0% 	100.0%
1939 	100.0% 	100.0%
1940 	100.0% 	100.0%
1941 	100.0% 	100.0%
1942 	100.0% 	100.0%
1943 	100.0% 	100.0%
1944 	100.0% 	100.0%
1945 	100.0% 	100.0%
1946 	100.0% 	100.0%
1947 	100.0% 	100.0%
1948 	100.0% 	100.0%
1949 	100.0% 	100.0%
1950 	100.0% 	100.0%
1951 	100.0% 	100.0%
1952 	100.0% 	100.0%
1953 	100.0% 	100.0%
1954 	100.0% 	100.0%
1955 	100.0% 	100.0%
1956 	100.0% 	100.0%
1957 	100.0% 	100.0%
1958 	100.0% 	100.0%
1959 	100.0% 	100.0%
1960 	100.0% 	100.0%
1961 	100.0% 	100.0%
1962 	100.0% 	100.0%
1963 	100.0% 	100.0%
1964 	100.0% 	100.0%
1965 	100.0% 	100.0%
1966 	100.0% 	100.0%
1967 	100.0% 	100.0%
1968 	100.0% 	100.0%
1969 	100.0% 	100.0%
1970 	100.0% 	100.0%
1971 	100.0% 	100.0%
1972 	100.0% 	100.0%
1973 	100.0% 	100.0%
1974 	100.0% 	100.0%
1975 	100.0% 	100.0%
1976 	100.0% 	100.0%
1977 	100.0% 	100.0%
1978 	100.0% 	100.0%
1979 	100.0% 	100.0%
1980 	100.0% 	100.0%
1981 	100.0% 	100.0%
1982 	100.0% 	100.0%
1983 	100.0% 	100.0%
1984 	100.0% 	100.0%
1985 	100.0% 	100.0%
1986 	100.0% 	100.0%
1987 	100.0% 	100.0%
1988 	100.0% 	100.0%
1989 	100.0% 	100.0%
1990 	100.0% 	100.0%
1991 	100.0% 	100.0%
1992 	100.0% 	100.0%
1993 	100.0% 	100.0%
1994 	100.0% 	100.0%
1995 	100.0% 	100.0%
1996 	100.0% 	100.0%
1997 	100.0% 	100.0%
1998 	100.0% 	100.0%
1999 	100.0% 	100.0%
2000 	100.0% 	100.0%
